SourceGene	TargetGene	PathwayType	Interaction
FGF18	IGF1R	signaling	activate
MIR449B	CCND1	regulatory	regulate
MIR449B	MET	regulatory	regulate
MIR449B	E2F3	regulatory	regulate
MIR449B	TACR1	regulatory	regulate
MIR3151	MADD	regulatory	regulate
MIR3151	PIK3R2	regulatory	regulate
MIR3189	ARHGEF25	regulatory	regulate
MIR3189	SF3B2	regulatory	regulate
MIR1915	BCL2	regulatory	regulate
MIR1915	NFIX	regulatory	regulate
MIR514A1	PTEN	regulatory	regulate
MIR567	VEGFA	regulatory	regulate
MIR425	SIAH2	regulatory	regulate
MIR425	FSCN1	regulatory	regulate
MIR425	PDCD10	regulatory	regulate
MIR425	YBX3	regulatory	regulate
MIR425	TNC	regulatory	regulate
MIR365B	PAX6	regulatory	regulate
MIR365B	NKX2-1	regulatory	regulate
MIR365B	NFIB	regulatory	regulate
MIR323A	FMR1	regulatory	regulate
MIR323A	IGF1R	regulatory	regulate
MIR502	DHODH	regulatory	regulate
MIR502	RAB1B	regulatory	regulate
MIR659	GRN	regulatory	regulate
MIR941-1	KDM6B	regulatory	regulate
MIR504	TP53	regulatory	regulate
MIR504	FOXP1	regulatory	regulate
MIR504	DRD1	regulatory	regulate
MIR504	SPTBN2	regulatory	regulate
MIR504	SHANK3	regulatory	regulate
MIR339	ICAM1	regulatory	regulate
MIR339	MDM2	regulatory	regulate
MIR339	KL	regulatory	regulate
MIR339	BACE1	regulatory	regulate
MIR339	PTP4A1	regulatory	regulate
MIR590	LPL	regulatory	regulate
MIR590	RB1	regulatory	regulate
MIR590	SMAD3	regulatory	regulate
MIR590	CREB5	regulatory	regulate
MIR590	TGFBR2	regulatory	regulate
MIR590	ZNF143	regulatory	regulate
MIR590	CHL1	regulatory	regulate
MIR590	S100A10	regulatory	regulate
MIR1914	NFIX	regulatory	regulate
MIR323B	ERBB2	regulatory	regulate
MIR448	SATB1	regulatory	regulate
MIR665	CD276	regulatory	regulate
MIR665	CNR2	regulatory	regulate
MIR449C	MYC	regulatory	regulate
MIR449C	ULBP2	regulatory	regulate
MIR1470	JUN	regulatory	regulate
MIR892A	FOXP2	regulatory	regulate
MIR450B	PAX6	regulatory	regulate
MIR548I2	IFNL1	regulatory	regulate
MIR514A3	PTEN	regulatory	regulate
MIR3175	HOXB1	regulatory	regulate
MIR802	CDKN1B	regulatory	regulate
MIR105-2	MXI1	regulatory	regulate
MIR105-2	TLR2	regulatory	regulate
MIR941-2	KDM6B	regulatory	regulate
MIR758	ABCA1	regulatory	regulate
MIR1207	STOML2	regulatory	regulate
MIR1207	CD151	regulatory	regulate
MIR1258	HPSE	regulatory	regulate
MIR577	CTNNB1	regulatory	regulate
MIR577	LRP6	regulatory	regulate
MIR577	TSGA10	regulatory	regulate
MIR544A	MYC	regulatory	regulate
MIR544A	YWHAZ	regulatory	regulate
MIR544A	PTTG1IP	regulatory	regulate
MIR544A	IRX1	regulatory	regulate
MIR376C	TGFBR1	regulatory	regulate
MIR376C	ACVR1C	regulatory	regulate
MIR376C	IGF1R	regulatory	regulate
MIR376C	UGT2B17	regulatory	regulate
MIR376C	UGT2B15	regulatory	regulate
ACVR1C	SMAD2	signaling	activate
ACVR1C	SMAD3	signaling	activate
MIR664A	MAT1A	regulatory	regulate
MIR664A	SOX7	regulatory	regulate
MIR548C	HMGA1	regulatory	regulate
MIR548C	HDAC2	regulatory	regulate
MIR548C	HMGA2	regulatory	regulate
MIR548C	IFNL1	regulatory	regulate
MIR618	XIAP	regulatory	regulate
MIR551A	PTP4A3	regulatory	regulate
MIR608	BCL2L1	regulatory	regulate
MIR608	SHH	regulatory	regulate
MIR608	CDC42	regulatory	regulate
MIR608	EGFR	regulatory	regulate
MIR608	MIF	regulatory	regulate
MIR608	CD44	regulatory	regulate
MIR661	NECTIN1	regulatory	regulate
MIR661	MTA1	regulatory	regulate
MIR661	STARD10	regulatory	regulate
MIR4649	PTPN6	regulatory	regulate
MIR4516	STAT3	regulatory	regulate
MIR422A	CYP7A1	regulatory	regulate
MIR422A	FOXQ1	regulatory	regulate
MIR422A	FOXG1	regulatory	regulate
MIR422A	FOXE1	regulatory	regulate
MIR1238	LHX2	regulatory	regulate
MIR450A2	DNMT3A	regulatory	regulate
MIR573	TSPAN1	regulatory	regulate
MIR543	PTK2	regulatory	regulate
MIR543	TWIST1	regulatory	regulate
MIR105-1	MXI1	regulatory	regulate
MIR105-1	TLR2	regulatory	regulate
MIR556	KL	regulatory	regulate
MIR509-3	RAC1	regulatory	regulate
MIR509-3	CDK2	regulatory	regulate
MIR509-3	PIK3C2A	regulatory	regulate
MIR509-3	MAP3K8	regulatory	regulate
MIR367	RAB23	regulatory	regulate
MIR1323	PRKDC	regulatory	regulate
MIR629	TRIM33	regulatory	regulate
TRIM33	SMAD3	signaling	activate
TRIM33	SMAD2	signaling	activate
MIR431	IGF1R	regulatory	regulate
MIR431	IRS2	regulatory	regulate
MIR1291	SLC2A1	regulatory	regulate
MIR1291	ABCC1	regulatory	regulate
MIR558	HPSE	regulatory	regulate
MIR4792	FOXC1	regulatory	regulate
MIR1294	MYC	regulatory	regulate
MIR1271	GPC3	regulatory	regulate
MIR1271	FOXQ1	regulatory	regulate
MIR873	IGF2BP1	regulatory	regulate
MIR548B	CCNB1	regulatory	regulate
MIR548B	IFNL1	regulatory	regulate
MIR466	PROX1	regulatory	regulate
MIR616	TFPI2	regulatory	regulate
MIR1307	DAPK3	regulatory	regulate
DAPK3	BECN1	signaling	activate
DAPK3	BECN2	signaling	activate
DAPK3	RPL13A	signaling	activate
DAPK3	DAPK3	signaling	activate
DAPK3	TP53	signaling	activate
DAPK3	MDM2	signaling	activate
DAPK3	MYL9	signaling	activate
DAPK3	MYL12B	signaling	activate
MIR376B	BECN1	regulatory	regulate
MIR376B	ATG4C	regulatory	regulate
MIR500A	TACR1	regulatory	regulate
MIR612	AKT2	regulatory	regulate
MIR612	AQP8	regulatory	regulate
MIR489	SUZ12	regulatory	regulate
MIR489	PTPN11	regulatory	regulate
MIR190A	CD99	regulatory	regulate
MIR942	IFI27	regulatory	regulate
MIR190B	IGF1	regulatory	regulate
MIR1247	NRP2	regulatory	regulate
MIR1247	NRP1	regulatory	regulate
MIR1247	MAP3K9	regulatory	regulate
MIR532	RUNX3	regulatory	regulate
MIR570	KLF9	regulatory	regulate
MIR570	HMGA2	regulatory	regulate
MIR4500	NRAS	regulatory	regulate
MIR4500	LIN28B	regulatory	regulate
MIR591	ZEB1	regulatory	regulate
MIR320B1	NOD2	regulatory	regulate
MIR566	VHL	regulatory	regulate
MIR371A	SOX2	regulatory	regulate
MIR454	PDK1	regulatory	regulate
MIR454	SMAD4	regulatory	regulate
MIR454	MET	regulatory	regulate
MIR454	BTG1	regulatory	regulate
BTG1	HOXB9	signaling	activate
MIR1253	ABCB1	regulatory	regulate
MIR615	IGF2	regulatory	regulate
MIR615	AKT2	regulatory	regulate
MIR622	KRAS	regulatory	regulate
MIR622	RB1	regulatory	regulate
MIR622	ING1	regulatory	regulate
MIR1285-1	TGM2	regulatory	regulate
TGM2	HIST1H3A	signaling	activate
MIR632	DNAJB6	regulatory	regulate
MIR511	SLCO1B1	regulatory	regulate
MIR760	CSNK2A1	regulatory	regulate
MIR1298	GJA1	regulatory	regulate
MIR1293	TIMP1	regulatory	regulate
MIR510	PRDX1	regulatory	regulate
MIR1236	FLT4	regulatory	regulate
MIR609	VEGFA	regulatory	regulate
MIR941-3	KDM6B	regulatory	regulate
MIR518A2	MAP3K14	regulatory	regulate
MIR518A2	CCR6	regulatory	regulate
MIR646	FGF2	regulatory	regulate
MIR646	NOB1	regulatory	regulate
MIR4773-2	SMAD4	regulatory	regulate
MIR1285-2	TGM2	regulatory	regulate
MIR1306	ADAM10	regulatory	regulate
MIR578	SAP18	regulatory	regulate
MIR4448	SMAD1	regulatory	regulate
MIR548J	IFNL1	regulatory	regulate
MIR605	SEC24D	regulatory	regulate
MIR550A1	CPEB4	regulatory	regulate
MIR572	PPP2R2C	regulatory	regulate
PPP2R2C	CACNA1D	signaling	inhibit
PPP2R2C	CACNB4	signaling	inhibit
PPP2R2C	AKT1	signaling	inhibit
PPP2R2C	RYR2	signaling	inhibit
PPP2R2C	IRAK4	signaling	inhibit
PPP2R2C	CACNG3	signaling	inhibit
PPP2R2C	BCL2	signaling	inhibit
PPP2R2C	CACNA1F	signaling	inhibit
PPP2R2C	STAT1	signaling	inhibit
PPP2R2C	CACNG2	signaling	inhibit
PPP2R2C	CACNG6	signaling	inhibit
PPP2R2C	WWTR1	signaling	activate
PPP2R2C	CACNG1	signaling	inhibit
PPP2R2C	CACNB3	signaling	inhibit
PPP2R2C	CACNG8	signaling	inhibit
PPP2R2C	PPP1R1A	signaling	inhibit
PPP2R2C	CACNA2D3	signaling	inhibit
PPP2R2C	CACNG7	signaling	inhibit
PPP2R2C	CACNA2D4	signaling	inhibit
PPP2R2C	CACNA2D1	signaling	inhibit
PPP2R2C	CACNA1S	signaling	inhibit
PPP2R2C	CACNG5	signaling	inhibit
PPP2R2C	STK3	signaling	inhibit
PPP2R2C	IRAK1	signaling	inhibit
PPP2R2C	CACNA1C	signaling	inhibit
PPP2R2C	CACNB2	signaling	inhibit
PPP2R2C	CACNA2D2	signaling	inhibit
PPP2R2C	STAT2	signaling	inhibit
PPP2R2C	CACNG4	signaling	inhibit
PPP2R2C	AKT2	signaling	inhibit
PPP2R2C	AKT3	signaling	inhibit
PPP2R2C	TNNI3	signaling	inhibit
PPP2R2C	YAP1	signaling	activate
PPP2R2C	CACNB1	signaling	inhibit
PPP2R2C	SRC	signaling	inhibit
MIR513C	LRP6	regulatory	regulate
MIR6087	ENG	regulatory	regulate
MIR548I3	IFNL1	regulatory	regulate
MIR514A2	PTEN	regulatory	regulate
MIR369	MYC	regulatory	regulate
MIR1256	TRIM68	regulatory	regulate
MIR455	RUNX2	regulatory	regulate
MIR455	RAF1	regulatory	regulate
MIR634	PIK3R1	regulatory	regulate
MIR1226	MUC1	regulatory	regulate
MIR550A2	CPEB4	regulatory	regulate
MIR941-4	KDM6B	regulatory	regulate
MIR575	BLID	regulatory	regulate
MIR759	FGA	regulatory	regulate
MIR487A	ABCG2	regulatory	regulate
MIR648	EDN1	regulatory	regulate
MIR621	FBXO11	regulatory	regulate
FBXO11	DTL	signaling	inhibit
FBXO11	BCL6	signaling	inhibit
FBXO11	TP53	signaling	inhibit
SH2B2	INSR	signaling	inhibit
SH2B2	CBL	signaling	activate
SHC4	SOS2	signaling	activate
SHC4	SRC	signaling	activate
SHC4	SOS1	signaling	activate
SHC4	GRB2	signaling	activate
SHC2	SOS2	signaling	activate
SHC2	SRC	signaling	activate
SHC2	SOS1	signaling	activate
SHC2	GRB2	signaling	activate
SHC3	SRC	signaling	activate
SHC3	SOS2	signaling	activate
SHC3	GRB2	signaling	activate
SHC3	SOS1	signaling	activate
PIK3CB	AKT2	signaling	activate
PIK3CB	PRKCZ	signaling	activate
PIK3CB	RAC2	signaling	activate
PIK3CB	PLCG2	signaling	activate
PIK3CB	AKT1	signaling	activate
PIK3CB	CDC42	signaling	activate
PIK3CB	CHKA	signaling	activate
PIK3CB	ATP1B3	signaling	activate
PIK3CB	RAC1	signaling	activate
PIK3CB	ATP1B4	signaling	activate
PIK3CB	AKT3	signaling	activate
PIK3CB	ATP1A4	signaling	activate
PIK3CB	SRC	signaling	activate
PIK3CB	CASP9	signaling	inhibit
PIK3CB	ATP1A3	signaling	activate
PIK3CB	NRAS	signaling	activate
PIK3CB	PDK1	signaling	activate
PIK3CB	THRA	signaling	activate
PIK3CB	PDPK1	signaling	activate
PIK3CB	KRAS	signaling	activate
PIK3CB	RAC3	signaling	activate
PIK3CB	ATP1B2	signaling	activate
PIK3CB	ITK	signaling	activate
PIK3CB	PLCG1	signaling	activate
PIK3CB	GSK3B	signaling	inhibit
PIK3CB	ITGAV	signaling	activate
PIK3CB	ATP1A1	signaling	activate
PIK3CB	FOXO1	signaling	inhibit
PIK3CB	CHKB	signaling	activate
PIK3CB	FXYD2	signaling	activate
PIK3CB	PTK2	signaling	activate
PIK3CB	ATP1A2	signaling	activate
PIK3CB	HRAS	signaling	activate
PIK3CB	MTOR	signaling	activate
PIK3CB	ITGB3	signaling	activate
PIK3CB	CASP3	signaling	activate
PIK3CB	RAF1	signaling	activate
PIK3CB	TXK	signaling	activate
PIK3CB	PLD2	signaling	activate
PIK3CB	PREX1	signaling	activate
PIK3CB	PRKCI	signaling	activate
PIK3CB	PRKCD	signaling	activate
PIK3CB	ITGA2B	signaling	activate
PIK3CB	PLD1	signaling	activate
PIK3CB	ATP1B1	signaling	activate
PIK3CB	FOXO3	signaling	inhibit
PLCG2	PPP3R1	signaling	activate
PLCG2	CALML5	signaling	activate
PLCG2	PLA2G4F	signaling	activate
PLCG2	PPP3R2	signaling	activate
PLCG2	PLA2G4E	signaling	activate
PLCG2	PRKCB	signaling	activate
PLCG2	PRKCD	signaling	activate
PLCG2	PPP3CC	signaling	activate
PLCG2	PLA2G4D	signaling	activate
PLCG2	CALML4	signaling	activate
PLCG2	PPP3CA	signaling	activate
PLCG2	PLA2G4B	signaling	activate
PLCG2	NOS3	signaling	activate
PLCG2	CALML6	signaling	activate
PLCG2	PRKCG	signaling	activate
PLCG2	PRKCA	signaling	activate
PLCG2	JMJD7-PLA2G4B	signaling	activate
PLCG2	CALM2	signaling	activate
PLCG2	CAMK4	signaling	activate
PLCG2	PLA2G4C	signaling	activate
PLCG2	PLA2G4A	signaling	activate
PLCG2	CALM1	signaling	activate
PLCG2	CALM3	signaling	activate
PLCG2	VAV2	signaling	activate
PLCG2	CALML3	signaling	activate
PLCG2	VAV3	signaling	activate
PLCG2	VAV1	signaling	activate
PLCG2	PPP3CB	signaling	activate
SOS2	KRAS	signaling	activate
SOS2	NRAS	signaling	activate
SOS2	RRAS	signaling	activate
SOS2	RASGRP3	signaling	activate
SOS2	MRAS	signaling	activate
SOS2	RRAS2	signaling	activate
SOS2	HRAS	signaling	activate
SOS2	RASGRP1	signaling	activate
GYS1	OGT	signaling	modulate
CAMK2G	ATF2	signaling	activate
CAMK2G	CACNA2D4	signaling	activate
CAMK2G	CDC25C	signaling	inhibit
CAMK2G	GRM5	signaling	activate
CAMK2G	SCN4B	signaling	activate
CAMK2G	CACNA1D	signaling	activate
CAMK2G	CACNB3	signaling	activate
CAMK2G	CACNG1	signaling	activate
CAMK2G	PDE3B	signaling	inhibit
CAMK2G	CACNG8	signaling	activate
CAMK2G	PDE4B	signaling	inhibit
CAMK2G	CACNG7	signaling	activate
CAMK2G	VDAC2	signaling	activate
CAMK2G	CACNA2D3	signaling	activate
CAMK2G	PIK3C3	signaling	activate
CAMK2G	CACNA1S	signaling	activate
CAMK2G	CACNG5	signaling	activate
CAMK2G	VDAC3	signaling	activate
CAMK2G	ATF6B	signaling	activate
CAMK2G	ADCY9	signaling	inhibit
CAMK2G	GRIA2	signaling	activate
CAMK2G	ADCY4	signaling	inhibit
CAMK2G	CACNA2D1	signaling	activate
CAMK2G	CACNG2	signaling	activate
CAMK2G	ADCY2	signaling	inhibit
CAMK2G	PDE4C	signaling	inhibit
CAMK2G	SCN1B	signaling	activate
CAMK2G	ADCY3	signaling	inhibit
CAMK2G	SLC25A6	signaling	activate
CAMK2G	SLC25A5	signaling	activate
CAMK2G	RYR2	signaling	activate
CAMK2G	STAT1	signaling	activate
CAMK2G	CREBBP	signaling	activate
CAMK2G	NRAS	signaling	activate
CAMK2G	CACNB4	signaling	activate
CAMK2G	KRAS	signaling	activate
CAMK2G	PDE4D	signaling	inhibit
CAMK2G	NOS1	signaling	activate
CAMK2G	CACNA1F	signaling	activate
CAMK2G	PDE3A	signaling	inhibit
CAMK2G	FOXO1	signaling	activate
CAMK2G	CACNG6	signaling	activate
CAMK2G	ADCY7	signaling	inhibit
CAMK2G	FBXO43	signaling	inhibit
CAMK2G	TRPV1	signaling	activate
CAMK2G	GRIA1	signaling	activate
CAMK2G	CACNG3	signaling	activate
CAMK2G	CREB5	signaling	activate
CAMK2G	PDE4A	signaling	inhibit
CAMK2G	FLNA	signaling	modulate
CAMK2G	CACNG4	signaling	activate
CAMK2G	CACNB1	signaling	activate
CAMK2G	SLC25A4	signaling	activate
CAMK2G	VDAC1	signaling	activate
CAMK2G	CACNB2	signaling	activate
CAMK2G	CREB1	signaling	activate
CAMK2G	FLNC	signaling	modulate
CAMK2G	GRM1	signaling	activate
CAMK2G	CREB3L3	signaling	activate
CAMK2G	FLNB	signaling	modulate
CAMK2G	CREB3	signaling	activate
CAMK2G	ADCY6	signaling	inhibit
CAMK2G	ADCY8	signaling	inhibit
CAMK2G	HRAS	signaling	activate
CAMK2G	CREB3L1	signaling	activate
CAMK2G	ADCY5	signaling	inhibit
CAMK2G	NOS3	signaling	activate
CAMK2G	MAPK1	signaling	activate
CAMK2G	EP300	signaling	activate
CAMK2G	CACNA2D2	signaling	activate
CAMK2G	CREB3L4	signaling	activate
CAMK2G	SCN5A	signaling	activate
CAMK2G	SCN7A	signaling	activate
CAMK2G	CACNA1C	signaling	activate
CAMK2G	CREB3L2	signaling	activate
CAMK2G	ADCY1	signaling	inhibit
CAMK2G	ATF4	signaling	activate
CAMK2G	MAPK3	signaling	activate
CAMK2G	SLC25A31	signaling	activate
CAMK2G	PPID	signaling	activate
CAMK2G	SLC6A3	signaling	activate
CAMK2G	MAP3K7	signaling	activate
CAMK2G	NCOR2	signaling	inhibit
CAMK2G	HDAC5	signaling	inhibit
CAMK2G	EGFR	signaling	inhibit
MYL12A	ACTB	signaling	activate
MYL12A	ACTG1	signaling	activate
GRIA4	GRIN2A	signaling	activate
GRIA4	GRIN2D	signaling	activate
GRIA4	GRIN2B	signaling	activate
GRIA4	GRIN1	signaling	activate
GRIA4	GRIN2C	signaling	activate
MYL12B	ACTG1	signaling	activate
MYL12B	ACTB	signaling	activate
CALML6	CNGB1	signaling	inhibit
CALML6	ADCY7	signaling	activate
CALML6	CAMK1	signaling	activate
CALML6	CAMKK1	signaling	activate
CALML6	PPP3CC	signaling	activate
CALML6	CAMKK2	signaling	activate
CALML6	PYGM	signaling	activate
CALML6	CAMK2G	signaling	activate
CALML6	PPP3R1	signaling	activate
CALML6	PYGL	signaling	activate
CALML6	NOS1	signaling	activate
CALML6	PPP3R2	signaling	activate
CALML6	ADCY9	signaling	activate
CALML6	NOS3	signaling	activate
CALML6	ADCY4	signaling	activate
CALML6	CNGA2	signaling	inhibit
CALML6	NOS2	signaling	activate
CALML6	CAMK2B	signaling	activate
CALML6	HRAS	signaling	activate
CALML6	ADCY2	signaling	activate
CALML6	RASGRF2	signaling	activate
CALML6	PDE1B	signaling	activate
CALML6	PPP3CA	signaling	activate
CALML6	CAMK2A	signaling	activate
CALML6	PYGB	signaling	activate
CALML6	ADCY1	signaling	activate
CALML6	CAMK4	signaling	activate
CALML6	RASGRF1	signaling	activate
CALML6	CAMK1G	signaling	activate
CALML6	CNGA1	signaling	inhibit
CALML6	ADCY3	signaling	activate
CALML6	CAMK1D	signaling	activate
CALML6	MYLK4	signaling	activate
CALML6	PDE1A	signaling	activate
CALML6	PDE1C	signaling	activate
CALML6	KRAS	signaling	activate
CALML6	MYLK2	signaling	activate
CALML6	NRAS	signaling	activate
CALML6	CAMK2D	signaling	activate
CALML6	ADCY6	signaling	activate
CALML6	MYLK3	signaling	activate
CALML6	PPP3CB	signaling	activate
CALML6	MYLK	signaling	activate
CALML6	ADCY8	signaling	activate
CALML6	ADCY5	signaling	activate
CALML6	CNGA4	signaling	inhibit
MYL10	ACTG1	signaling	activate
MYL10	ACTB	signaling	activate
EIF2AK3	NFKBIB	signaling	activate
EIF2AK3	MAPK14	signaling	activate
EIF2AK3	EIF2S1	signaling	inhibit
EIF2AK3	NFE2L2	signaling	activate
EIF2AK3	NFKBIA	signaling	activate
EIF2AK3	MAP2K3	signaling	activate
EIF2AK3	MAP2K6	signaling	activate
EIF2AK3	ATF4	signaling	activate
EIF2AK3	MAPK13	signaling	activate
EIF2AK3	MAPK11	signaling	activate
EIF2AK3	IRF1	signaling	activate
EIF2AK3	MAP2K7	signaling	activate
EIF2AK3	MAPK12	signaling	activate
EIF2AK3	MAP2K4	signaling	activate
EIF2AK3	EIF2A	signaling	inhibit
EIF2AK3	EIF2AK3	signaling	activate
EIF2AK4	NFKBIB	signaling	activate
EIF2AK4	EIF2S1	signaling	activate
EIF2AK4	MAPK14	signaling	activate
EIF2AK4	NFE2L2	signaling	activate
EIF2AK4	NFKBIA	signaling	activate
EIF2AK4	MAP2K6	signaling	activate
EIF2AK4	MAP2K3	signaling	activate
EIF2AK4	MAPK13	signaling	activate
EIF2AK4	MAPK11	signaling	activate
EIF2AK4	IRF1	signaling	activate
EIF2AK4	MAP2K7	signaling	activate
EIF2AK4	MAPK12	signaling	activate
EIF2AK4	MAP2K4	signaling	activate
EIF2AK4	EIF2A	signaling	inhibit
EIF2AK4	MARS	signaling	inhibit
PHKG2	PYGM	signaling	activate
PHKG2	PYGB	signaling	activate
PHKG2	PYGL	signaling	activate
GRIN2B	CACNA1I	signaling	activate
GRIN2B	CACNA1C	signaling	activate
GRIN2B	CACNA1G	signaling	activate
GRIN2B	CACNA1H	signaling	activate
GRIN2B	CACNA1D	signaling	activate
MYL5	ACTB	signaling	activate
MYL5	ACTG1	signaling	activate
CALML4	PPP3R2	signaling	activate
CALML4	NOS1	signaling	activate
CALML4	PYGL	signaling	activate
CALML4	PPP3R1	signaling	activate
CALML4	CAMK2G	signaling	activate
CALML4	CAMKK2	signaling	activate
CALML4	PYGM	signaling	activate
CALML4	PPP3CC	signaling	activate
CALML4	CAMKK1	signaling	activate
CALML4	CAMK1	signaling	activate
CALML4	ADCY7	signaling	activate
CALML4	CNGB1	signaling	inhibit
CALML4	PYGB	signaling	activate
CALML4	CAMK2A	signaling	activate
CALML4	PPP3CA	signaling	activate
CALML4	PDE1B	signaling	activate
CALML4	RASGRF2	signaling	activate
CALML4	ADCY2	signaling	activate
CALML4	HRAS	signaling	activate
CALML4	CAMK2B	signaling	activate
CALML4	NOS2	signaling	activate
CALML4	CNGA2	signaling	inhibit
CALML4	ADCY4	signaling	activate
CALML4	NOS3	signaling	activate
CALML4	ADCY9	signaling	activate
CALML4	CAMK2D	signaling	activate
CALML4	NRAS	signaling	activate
CALML4	MYLK2	signaling	activate
CALML4	KRAS	signaling	activate
CALML4	PDE1C	signaling	activate
CALML4	PDE1A	signaling	activate
CALML4	MYLK4	signaling	activate
CALML4	CAMK1D	signaling	activate
CALML4	ADCY3	signaling	activate
CALML4	CNGA1	signaling	inhibit
CALML4	CAMK1G	signaling	activate
CALML4	RASGRF1	signaling	activate
CALML4	CAMK4	signaling	activate
CALML4	ADCY1	signaling	activate
CALML4	CNGA4	signaling	inhibit
CALML4	ADCY5	signaling	activate
CALML4	ADCY8	signaling	activate
CALML4	MYLK	signaling	activate
CALML4	PPP3CB	signaling	activate
CALML4	MYLK3	signaling	activate
CALML4	ADCY6	signaling	activate
CALM3	PDE1B	signaling	activate
CALM3	RASGRF2	signaling	activate
CALM3	PPP3CA	signaling	activate
CALM3	CAMK2A	signaling	activate
CALM3	PYGB	signaling	activate
CALM3	ADCY4	signaling	activate
CALM3	NOS3	signaling	activate
CALM3	ADCY9	signaling	activate
CALM3	CNGA2	signaling	inhibit
CALM3	CAMK2B	signaling	activate
CALM3	NOS2	signaling	activate
CALM3	ADCY2	signaling	activate
CALM3	HRAS	signaling	activate
CALM3	CAMK2G	signaling	activate
CALM3	PYGM	signaling	activate
CALM3	CAMKK2	signaling	activate
CALM3	PYGL	signaling	activate
CALM3	PPP3R1	signaling	activate
CALM3	NOS1	signaling	activate
CALM3	PPP3R2	signaling	activate
CALM3	ADCY7	signaling	activate
CALM3	CNGB1	signaling	inhibit
CALM3	CAMK1	signaling	activate
CALM3	CAMKK1	signaling	activate
CALM3	PPP3CC	signaling	activate
CALM3	CNGA4	signaling	inhibit
CALM3	ADCY6	signaling	activate
CALM3	MYLK3	signaling	activate
CALM3	PPP3CB	signaling	activate
CALM3	ADCY5	signaling	activate
CALM3	ADCY8	signaling	activate
CALM3	MYLK	signaling	activate
CALM3	MYLK4	signaling	activate
CALM3	CAMK1D	signaling	activate
CALM3	ADCY3	signaling	activate
CALM3	PDE1A	signaling	activate
CALM3	KRAS	signaling	activate
CALM3	PDE1C	signaling	activate
CALM3	CAMK2D	signaling	activate
CALM3	NRAS	signaling	activate
CALM3	MYLK2	signaling	activate
CALM3	ADCY1	signaling	activate
CALM3	RASGRF1	signaling	activate
CALM3	CAMK1G	signaling	activate
CALM3	CAMK4	signaling	activate
CALM3	CNGA1	signaling	inhibit
PHKG1	PYGB	signaling	activate
PHKG1	PYGM	signaling	activate
PHKG1	PYGL	signaling	activate
GRIN2D	CACNA1C	signaling	activate
GRIN2D	CACNA1I	signaling	activate
GRIN2D	CACNA1D	signaling	activate
GRIN2D	CACNA1H	signaling	activate
GRIN2D	CACNA1G	signaling	activate
GRIN2C	CACNA1H	signaling	activate
GRIN2C	CACNA1G	signaling	activate
GRIN2C	CACNA1D	signaling	activate
GRIN2C	CACNA1C	signaling	activate
GRIN2C	CACNA1I	signaling	activate
MYL7	ACTG1	signaling	activate
MYL7	ACTB	signaling	activate
PHKA1	PYGL	signaling	activate
PHKA1	PYGM	signaling	activate
PHKA1	PYGB	signaling	activate
MYLPF	ACTB	signaling	activate
MYLPF	ACTG1	signaling	activate
GYS2	OGT	signaling	modulate
CAMK2A	RYR2	signaling	activate
CAMK2A	CREBBP	signaling	activate
CAMK2A	STAT1	signaling	activate
CAMK2A	NRAS	signaling	activate
CAMK2A	CACNB4	signaling	activate
CAMK2A	CACNA1D	signaling	activate
CAMK2A	KRAS	signaling	activate
CAMK2A	PDE4D	signaling	inhibit
CAMK2A	PDE3A	signaling	inhibit
CAMK2A	CACNA1F	signaling	activate
CAMK2A	NOS1	signaling	activate
CAMK2A	CACNG6	signaling	activate
CAMK2A	ADCY7	signaling	inhibit
CAMK2A	CACNG2	signaling	activate
CAMK2A	FOXO1	signaling	activate
CAMK2A	GRIA1	signaling	activate
CAMK2A	FBXO43	signaling	inhibit
CAMK2A	TRPV1	signaling	activate
CAMK2A	PDE4A	signaling	inhibit
CAMK2A	CACNG3	signaling	activate
CAMK2A	CREB5	signaling	activate
CAMK2A	ATF2	signaling	activate
CAMK2A	CACNA2D4	signaling	activate
CAMK2A	CDC25C	signaling	inhibit
CAMK2A	GRM5	signaling	activate
CAMK2A	SCN4B	signaling	activate
CAMK2A	PDE3B	signaling	inhibit
CAMK2A	CACNB3	signaling	activate
CAMK2A	CACNG1	signaling	activate
CAMK2A	VDAC2	signaling	activate
CAMK2A	CACNG7	signaling	activate
CAMK2A	CACNA2D3	signaling	activate
